episode,mask,o,c,e,a,n,norm
75,mask_conference,-0.23219,-0.12712,-0.29015,-0.49904,-0.42079,0.76181
76,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
76,mask_work,-0.39748,0.09665,-0.48032,-0.49912,-0.34465,0.87518
76,mask_home,-0.34665,-0.37091,-0.29071,-0.49912,-0.36081,0.84944
76,mask_conference,-0.23255,-0.12591,-0.29082,-0.49912,-0.42053,0.76189
77,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
77,mask_work,-0.39704,0.09652,-0.48028,-0.49919,-0.34481,0.87505
77,mask_home,-0.34665,-0.37020,-0.29055,-0.49919,-0.36093,0.84917
77,mask_conference,-0.23289,-0.12466,-0.29149,-0.49919,-0.42027,0.76194
78,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
78,mask_work,-0.39659,0.09638,-0.48022,-0.49925,-0.34495,0.87489
78,mask_home,-0.34652,-0.36943,-0.29026,-0.49925,-0.36114,0.84881
78,mask_conference,-0.23318,-0.12352,-0.29212,-0.49925,-0.42003,0.76200
79,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
79,mask_work,-0.39620,0.09625,-0.48020,-0.49931,-0.34509,0.87477
79,mask_home,-0.34641,-0.36871,-0.28997,-0.49931,-0.36132,0.84846
79,mask_conference,-0.23345,-0.12234,-0.29276,-0.49931,-0.41979,0.76204
80,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
80,mask_work,-0.39579,0.09615,-0.48018,-0.49937,-0.34521,0.87464
80,mask_home,-0.34630,-0.36805,-0.28969,-0.49937,-0.36146,0.84814
80,mask_conference,-0.23381,-0.12111,-0.29350,-0.49937,-0.41950,0.76212
81,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
81,mask_work,-0.39535,0.09608,-0.48018,-0.49942,-0.34532,0.87451
81,mask_home,-0.34605,-0.36738,-0.28925,-0.49942,-0.36170,0.84772
81,mask_conference,-0.23419,-0.11994,-0.29423,-0.49942,-0.41922,0.76221
82,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
82,mask_work,-0.39498,0.09601,-0.48019,-0.49946,-0.34542,0.87441
82,mask_home,-0.34589,-0.36667,-0.28893,-0.49946,-0.36189,0.84734
82,mask_conference,-0.23452,-0.11877,-0.29492,-0.49946,-0.41894,0.76227
83,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
83,mask_work,-0.39465,0.09593,-0.48022,-0.49951,-0.34550,0.87432
83,mask_home,-0.34574,-0.36593,-0.28858,-0.49951,-0.36207,0.84695
83,mask_conference,-0.23480,-0.11766,-0.29547,-0.49951,-0.41870,0.76230
84,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
84,mask_work,-0.39433,0.09585,-0.48022,-0.49955,-0.34558,0.87423
84,mask_home,-0.34557,-0.36520,-0.28821,-0.49955,-0.36224,0.84653
84,mask_conference,-0.23514,-0.11661,-0.29609,-0.49955,-0.41844,0.76236
