episode,mask,o,c,e,a,n,norm
89,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
89,mask_work,0.00535,0.50000,-0.50000,-0.39175,0.09378,0.81381
89,mask_home,0.00904,-0.36773,0.50000,0.17427,-0.17844,0.66897
89,mask_conference,0.50000,0.49937,0.49949,-0.23322,-0.50000,1.02628
90,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
90,mask_work,0.00666,0.50000,-0.50000,-0.39470,0.09573,0.81547
90,mask_home,0.00846,-0.36921,0.49988,0.17717,-0.17982,0.67082
90,mask_conference,0.50000,0.50000,0.49928,-0.23419,-0.50000,1.02671
91,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
91,mask_work,0.00670,0.50000,-0.50000,-0.39775,0.09765,0.81718
91,mask_home,0.00852,-0.37226,0.49988,0.17933,-0.18169,0.67358
91,mask_conference,0.50000,0.50000,0.50000,-0.23424,-0.50000,1.02707
92,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
92,mask_work,0.00756,0.50000,-0.50000,-0.40052,0.09950,0.81876
92,mask_home,0.00830,-0.37271,0.50000,0.18294,-0.18346,0.67536
92,mask_conference,0.50000,0.49877,0.49909,-0.23527,-0.50000,1.02627
93,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
93,mask_work,0.00767,0.50000,-0.50000,-0.40349,0.10146,0.82046
93,mask_home,0.00931,-0.37601,0.50000,0.18417,-0.18608,0.67824
93,mask_conference,0.50000,0.49878,0.49909,-0.23545,-0.50000,1.02631
94,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
94,mask_work,0.00802,0.50000,-0.50000,-0.40628,0.10336,0.82208
94,mask_home,0.01083,-0.37867,0.50000,0.18408,-0.18927,0.68060
94,mask_conference,0.50000,0.49997,0.50000,-0.23598,-0.50000,1.02745
95,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
95,mask_work,0.00926,0.50000,-0.50000,-0.40902,0.10532,0.82370
95,mask_home,0.01210,-0.38203,0.50000,0.18428,-0.19209,0.68334
95,mask_conference,0.50000,0.49998,0.50000,-0.23681,-0.50000,1.02765
96,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
96,mask_work,0.01021,0.50000,-0.50000,-0.41181,0.10738,0.82536
96,mask_home,0.01507,-0.38653,0.50000,0.18244,-0.19622,0.68660
96,mask_conference,0.50000,0.49897,0.49948,-0.23743,-0.50000,1.02705
97,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
97,mask_work,0.01085,0.50000,-0.50000,-0.41459,0.10943,0.82703
97,mask_home,0.01568,-0.38914,0.50000,0.18417,-0.19852,0.68921
97,mask_conference,0.50000,0.50000,0.49909,-0.23834,-0.50000,1.02757
98,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
98,mask_work,0.01016,0.50000,-0.50000,-0.41737,0.11137,0.82868
98,mask_home,0.01856,-0.39216,0.50000,0.18271,-0.20275,0.69182
98,mask_conference,0.50000,0.49997,0.50000,-0.23892,-0.50000,1.02813
99,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
99,mask_work,0.01092,0.50000,-0.50000,-0.42002,0.11336,0.83029
99,mask_home,0.01883,-0.39483,0.50000,0.18474,-0.20468,0.69446
99,mask_conference,0.50000,0.49768,0.49988,-0.23923,-0.50000,1.02703
100,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
100,mask_work,0.01241,0.50000,-0.50000,-0.42253,0.11543,0.83187
100,mask_home,0.01938,-0.39791,0.50000,0.18597,-0.20687,0.69720
100,mask_conference,0.50000,0.49996,0.50000,-0.23896,-0.50000,1.02814
101,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
101,mask_work,0.01166,0.50000,-0.50000,-0.42547,0.11766,0.83367
101,mask_home,0.01868,-0.40018,0.50000,0.18966,-0.20814,0.69985
101,mask_conference,0.50000,0.49970,0.49950,-0.23944,-0.50000,1.02788
102,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
102,mask_work,0.01247,0.50000,-0.50000,-0.42799,0.11971,0.83526
102,mask_home,0.02018,-0.40290,0.50000,0.18973,-0.21104,0.70233
102,mask_conference,0.50000,0.49950,0.49910,-0.24145,-0.50000,1.02806
103,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
103,mask_work,0.01197,0.50000,-0.50000,-0.43080,0.12186,0.83701
103,mask_home,0.02076,-0.40640,0.49991,0.19120,-0.21326,0.70537
103,mask_conference,0.50000,0.49950,0.49911,-0.24169,-0.50000,1.02811
104,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
104,mask_work,0.01103,0.50000,-0.50000,-0.43355,0.12399,0.83873
104,mask_home,0.02071,-0.40855,0.50000,0.19335,-0.21498,0.70777
104,mask_conference,0.50000,0.49967,0.49950,-0.24160,-0.50000,1.02837
105,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
105,mask_work,0.01139,0.50000,-0.50000,-0.43599,0.12601,0.84029
105,mask_home,0.02240,-0.41202,0.50000,0.19361,-0.21820,0.71089
105,mask_conference,0.50000,0.49948,0.49910,-0.24138,-0.50000,1.02803
106,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
106,mask_work,0.01194,0.50000,-0.50000,-0.43863,0.12822,0.84201
106,mask_home,0.02254,-0.41443,0.50000,0.19550,-0.22005,0.71337
106,mask_conference,0.50000,0.50000,0.49950,-0.24254,-0.50000,1.02875
107,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
107,mask_work,0.01256,0.50000,-0.50000,-0.44120,0.13047,0.84371
107,mask_home,0.02470,-0.41842,0.50000,0.19475,-0.22348,0.71663
107,mask_conference,0.50000,0.50000,0.49950,-0.24303,-0.50000,1.02887
108,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
108,mask_work,0.01315,0.50000,-0.50000,-0.44367,0.13273,0.84536
108,mask_home,0.02373,-0.42048,0.49991,0.19816,-0.22441,0.71896
108,mask_conference,0.50000,0.49967,0.49950,-0.24356,-0.50000,1.02883
109,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
109,mask_work,0.01276,0.50000,-0.50000,-0.44623,0.13493,0.84705
109,mask_home,0.02230,-0.42093,0.50000,0.20307,-0.22523,0.72086
109,mask_conference,0.50000,0.50000,0.49929,-0.24305,-0.50000,1.02877
110,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
110,mask_work,0.01301,0.50000,-0.50000,-0.44870,0.13727,0.84873
110,mask_home,0.02203,-0.42112,0.50000,0.20599,-0.22682,0.72229
110,mask_conference,0.50000,0.50000,0.49951,-0.24468,-0.50000,1.02926
111,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
111,mask_work,0.01420,0.50000,-0.50000,-0.45090,0.13948,0.85028
111,mask_home,0.02261,-0.42293,0.49990,0.20769,-0.22903,0.72448
111,mask_conference,0.50000,0.49991,0.49950,-0.24483,-0.50000,1.02925
112,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
112,mask_work,0.01310,0.50000,-0.50000,-0.45347,0.14181,0.85201
112,mask_home,0.02246,-0.42419,0.50000,0.21000,-0.23081,0.72651
112,mask_conference,0.50000,0.49966,0.49951,-0.24516,-0.50000,1.02921
113,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
113,mask_work,0.01324,0.50000,-0.50000,-0.45586,0.14412,0.85367
113,mask_home,0.02391,-0.42666,0.50000,0.20980,-0.23371,0.72887
113,mask_conference,0.50000,0.49967,0.49950,-0.24497,-0.50000,1.02916
114,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
114,mask_work,0.01172,0.50000,-0.50000,-0.45857,0.14660,0.85552
114,mask_home,0.02320,-0.42983,0.50000,0.21257,-0.23491,0.73189
114,mask_conference,0.50000,0.49996,0.50000,-0.24409,-0.50000,1.02934
115,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
115,mask_work,0.01111,0.50000,-0.50000,-0.46101,0.14897,0.85723
115,mask_home,0.02370,-0.43153,0.49990,0.21405,-0.23710,0.73397
115,mask_conference,0.50000,0.50000,0.49952,-0.24402,-0.50000,1.02911
116,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
116,mask_work,0.01021,0.50000,-0.50000,-0.46356,0.15142,0.85902
116,mask_home,0.02466,-0.43480,0.49996,0.21497,-0.23963,0.73706
116,mask_conference,0.50000,0.49996,0.50000,-0.24438,-0.50000,1.02941
117,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
117,mask_work,0.00968,0.50000,-0.50000,-0.46606,0.15396,0.86082
117,mask_home,0.02385,-0.43986,0.49996,0.21711,-0.24061,0.74097
117,mask_conference,0.50000,0.50000,0.49931,-0.24279,-0.50000,1.02872
118,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
118,mask_work,0.00892,0.50000,-0.50000,-0.46846,0.15640,0.86255
118,mask_home,0.02379,-0.44197,0.50000,0.21948,-0.24243,0.74354
118,mask_conference,0.50000,0.49974,0.49952,-0.24259,-0.50000,1.02865
119,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
119,mask_work,0.00749,0.50000,-0.50000,-0.47106,0.15892,0.86441
119,mask_home,0.02369,-0.44500,0.49989,0.22148,-0.24394,0.74635
119,mask_conference,0.50000,0.50000,0.49952,-0.24207,-0.50000,1.02865
120,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
120,mask_work,0.00711,0.50000,-0.50000,-0.47327,0.16134,0.86606
120,mask_home,0.02413,-0.44722,0.50000,0.22302,-0.24610,0.74892
120,mask_conference,0.50000,0.49954,0.49910,-0.24400,-0.50000,1.02868
