episode,mask,o,c,e,a,n,norm
82,mask_work,0.03341,0.66804,-0.00763,-0.44444,0.37040,0.88441
82,mask_home,0.10854,0.32041,0.22705,-0.34674,0.33792,0.63278
82,mask_conference,0.20384,0.64509,0.13132,-0.28499,0.32715,0.81436
83,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
83,mask_work,0.03382,0.66795,-0.00771,-0.44459,0.37051,0.88447
83,mask_home,0.10888,0.31974,0.22743,-0.34612,0.33787,0.63227
83,mask_conference,0.20446,0.64550,0.13172,-0.28444,0.32692,0.81462
84,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
84,mask_work,0.03415,0.66784,-0.00779,-0.44480,0.37063,0.88456
84,mask_home,0.10922,0.31912,0.22785,-0.34540,0.33783,0.63175
84,mask_conference,0.20504,0.64586,0.13213,-0.28391,0.32671,0.81484
85,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
85,mask_work,0.03446,0.66774,-0.00789,-0.44499,0.37074,0.88464
85,mask_home,0.10960,0.31861,0.22833,-0.34466,0.33774,0.63128
85,mask_conference,0.20560,0.64625,0.13246,-0.28341,0.32650,0.81510
86,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
86,mask_work,0.03476,0.66771,-0.00800,-0.44515,0.37084,0.88475
86,mask_home,0.10991,0.31814,0.22875,-0.34396,0.33768,0.63084
86,mask_conference,0.20616,0.64663,0.13280,-0.28292,0.32630,0.81534
87,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
87,mask_work,0.03503,0.66766,-0.00814,-0.44534,0.37094,0.88487
87,mask_home,0.11014,0.31767,0.22907,-0.34334,0.33768,0.63042
87,mask_conference,0.20662,0.64694,0.13307,-0.28252,0.32614,0.81555
88,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
88,mask_work,0.03523,0.66764,-0.00830,-0.44556,0.37105,0.88502
88,mask_home,0.11031,0.31726,0.22937,-0.34270,0.33769,0.63001
88,mask_conference,0.20716,0.64726,0.13347,-0.28201,0.32592,0.81574
89,mask_default,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
