update,episode,circumstance,mask,partner,style,outcome,chosen_regret,o,c,e,a,n,step_o,step_c,step_e,step_a,step_n
2808,104,conference,mask_conference,bob,teach,tolerated,1.4881,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2809,105,work,mask_work,carol,drop_everything,rejected,-0.9845,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2810,105,work,mask_work,dave,quick_tip,accepted,4.3355,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2811,105,work,mask_work,bob,teach,tolerated,1.9252,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2812,105,work,mask_work,carol,joke_deflect,rejected,-0.7805,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2813,105,work,mask_work,dave,drop_everything,rejected,-0.8925,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2814,105,work,mask_work,bob,quick_tip,rejected,-0.2826,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
2815,105,work,mask_work,carol,teach,accepted,4.0935,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2816,105,work,mask_work,dave,pair_up,rejected,-0.8205,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2817,105,work,mask_work,bob,pair_up,rejected,-0.5759,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2818,105,home,mask_home,carol,teach,rejected,-2.9520,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2819,105,home,mask_home,dave,quick_tip,accepted,1.6958,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2820,105,home,mask_home,bob,drop_everything,rejected,-0.7487,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2821,105,home,mask_home,carol,pair_up,accepted,2.0420,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2822,105,home,mask_home,dave,joke_deflect,accepted,1.6718,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2823,105,home,mask_home,bob,joke_deflect,rejected,-0.5163,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2824,105,home,mask_home,carol,drop_everything,accepted,1.9700,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
2825,105,home,mask_home,dave,teach,tolerated,-1.1520,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2826,105,home,mask_home,bob,teach,rejected,-0.8827,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2827,105,conference,mask_conference,carol,joke_deflect,tolerated,-0.0083,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2828,105,conference,mask_conference,dave,pair_up,accepted,1.7254,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
2829,105,conference,mask_conference,bob,drop_everything,rejected,-1.0899,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2830,105,conference,mask_conference,carol,drop_everything,rejected,-2.4350,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2831,105,conference,mask_conference,dave,joke_deflect,accepted,1.8574,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2832,105,conference,mask_conference,bob,quick_tip,rejected,-0.8619,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2833,105,conference,mask_conference,carol,drop_everything,rejected,-2.4350,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2834,105,conference,mask_conference,dave,joke_deflect,accepted,1.8574,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2835,105,conference,mask_conference,bob,pair_up,rejected,-0.7273,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2836,106,work,mask_work,carol,drop_everything,rejected,-0.9845,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2837,106,work,mask_work,dave,teach,tolerated,1.5483,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2838,106,work,mask_work,bob,drop_everything,rejected,-0.6479,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2839,106,work,mask_work,carol,pair_up,rejected,-0.9125,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2840,106,work,mask_work,dave,drop_everything,rejected,-0.8948,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2841,106,work,mask_work,bob,joke_deflect,rejected,-0.4439,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2842,106,work,mask_work,carol,pair_up,rejected,-0.9125,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2843,106,work,mask_work,dave,joke_deflect,rejected,-0.6908,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2844,106,work,mask_work,bob,teach,tolerated,1.9301,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2845,106,home,mask_home,carol,teach,rejected,-2.9520,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2846,106,home,mask_home,dave,drop_everything,rejected,-3.2882,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2847,106,home,mask_home,bob,pair_up,tolerated,1.2471,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2848,106,home,mask_home,carol,drop_everything,accepted,1.9700,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2849,106,home,mask_home,dave,pair_up,accepted,1.5393,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2850,106,home,mask_home,bob,drop_everything,tolerated,1.1711,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2851,106,home,mask_home,carol,pair_up,accepted,2.0420,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2852,106,home,mask_home,dave,teach,tolerated,-1.1485,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2853,106,home,mask_home,bob,joke_deflect,rejected,-0.5258,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2854,106,conference,mask_conference,carol,drop_everything,rejected,-2.4350,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2855,106,conference,mask_conference,dave,pair_up,accepted,1.7254,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2856,106,conference,mask_conference,bob,joke_deflect,tolerated,1.2986,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2857,106,conference,mask_conference,carol,help_after_task,rejected,-2.3391,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2858,106,conference,mask_conference,dave,drop_everything,rejected,-3.3466,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2859,106,conference,mask_conference,bob,quick_tip,rejected,-0.8615,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2860,106,conference,mask_conference,carol,pair_up,accepted,2.6410,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2861,106,conference,mask_conference,dave,teach,rejected,-3.0877,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2862,106,conference,mask_conference,bob,drop_everything,rejected,-1.0895,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2863,107,work,mask_work,carol,joke_deflect,rejected,-0.7805,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2864,107,work,mask_work,dave,drop_everything,rejected,-0.8948,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2865,107,work,mask_work,bob,help_after_task,tolerated,1.9241,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2866,107,work,mask_work,carol,joke_deflect,rejected,-0.7805,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2867,107,work,mask_work,dave,joke_deflect,rejected,-0.6908,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2868,107,work,mask_work,bob,quick_tip,rejected,-0.2826,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,-0.000000
2869,107,work,mask_work,carol,teach,accepted,4.0935,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2870,107,work,mask_work,dave,joke_deflect,rejected,-0.6908,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2871,107,work,mask_work,bob,drop_everything,rejected,-0.6433,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2872,107,home,mask_home,carol,joke_deflect,tolerated,-0.6188,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
2873,107,home,mask_home,dave,drop_everything,tolerated,-1.3707,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2874,107,home,mask_home,bob,teach,rejected,-0.8893,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2875,107,home,mask_home,carol,teach,rejected,-2.9557,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2876,107,home,mask_home,dave,joke_deflect,accepted,1.6629,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2877,107,home,mask_home,bob,pair_up,rejected,-0.6137,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,-0.000000,0.000000,0.000000
2878,107,home,mask_home,carol,joke_deflect,tolerated,-0.6188,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2879,107,home,mask_home,dave,pair_up,accepted,1.5309,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2880,107,home,mask_home,bob,teach,rejected,-0.8859,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2881,107,conference,mask_conference,carol,help_after_task,tolerated,0.1012,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2882,107,conference,mask_conference,dave,quick_tip,accepted,1.8854,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2883,107,conference,mask_conference,bob,pair_up,tolerated,1.1273,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2884,107,conference,mask_conference,carol,pair_up,accepted,2.6353,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2885,107,conference,mask_conference,dave,joke_deflect,accepted,1.8614,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2886,107,conference,mask_conference,bob,pair_up,tolerated,1.1273,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2887,107,conference,mask_conference,carol,quick_tip,rejected,-2.2087,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2888,107,conference,mask_conference,dave,teach,rejected,-3.0877,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2889,107,conference,mask_conference,bob,drop_everything,rejected,-1.1001,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2890,108,work,mask_work,carol,teach,accepted,4.0935,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2891,108,work,mask_work,dave,joke_deflect,rejected,-0.6908,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2892,108,work,mask_work,bob,drop_everything,rejected,-0.6433,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2893,108,work,mask_work,carol,joke_deflect,rejected,-0.7805,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2894,108,work,mask_work,dave,joke_deflect,rejected,-0.6908,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2895,108,work,mask_work,bob,pair_up,rejected,-0.5713,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2896,108,work,mask_work,carol,teach,accepted,4.0935,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2897,108,work,mask_work,dave,teach,tolerated,1.5483,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2898,108,work,mask_work,bob,pair_up,rejected,-0.5713,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2899,108,home,mask_home,carol,joke_deflect,tolerated,-0.6188,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2900,108,home,mask_home,dave,quick_tip,accepted,1.6869,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2901,108,home,mask_home,bob,joke_deflect,rejected,-0.5224,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2902,108,home,mask_home,carol,pair_up,accepted,2.0313,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
2903,108,home,mask_home,dave,teach,tolerated,-1.1531,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2904,108,home,mask_home,bob,drop_everything,rejected,-0.7410,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2905,108,home,mask_home,carol,drop_everything,accepted,1.9593,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2906,108,home,mask_home,dave,pair_up,accepted,1.5272,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2907,108,home,mask_home,bob,pair_up,rejected,-0.6078,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,-0.000000,0.000000,0.000000
2908,108,conference,mask_conference,carol,drop_everything,rejected,-2.4367,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2909,108,conference,mask_conference,dave,joke_deflect,accepted,1.8652,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2910,108,conference,mask_conference,bob,quick_tip,rejected,-0.8721,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2911,108,conference,mask_conference,carol,teach,accepted,2.6413,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2912,108,conference,mask_conference,dave,teach,tolerated,-0.9338,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
2913,108,conference,mask_conference,bob,teach,tolerated,1.4779,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2914,108,conference,mask_conference,carol,drop_everything,rejected,-2.4367,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2915,108,conference,mask_conference,dave,pair_up,accepted,1.7296,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2916,108,conference,mask_conference,bob,quick_tip,rejected,-0.8721,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2917,109,work,mask_work,carol,drop_everything,rejected,-0.9845,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2918,109,work,mask_work,dave,drop_everything,rejected,-0.8970,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2919,109,work,mask_work,bob,pair_up,rejected,-0.5713,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2920,109,work,mask_work,carol,pair_up,rejected,-0.9125,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2921,109,work,mask_work,dave,quick_tip,accepted,4.3310,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2922,109,work,mask_work,bob,teach,tolerated,1.9347,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2923,109,work,mask_work,carol,pair_up,rejected,-0.9125,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2924,109,work,mask_work,dave,joke_deflect,rejected,-0.6930,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2925,109,work,mask_work,bob,drop_everything,rejected,-0.6433,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2926,109,home,mask_home,carol,joke_deflect,tolerated,-0.6188,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2927,109,home,mask_home,dave,joke_deflect,accepted,1.6592,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2928,109,home,mask_home,bob,quick_tip,rejected,-0.6034,0.00000,-0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2929,109,home,mask_home,carol,drop_everything,accepted,1.9559,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2930,109,home,mask_home,dave,teach,rejected,-3.3071,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2931,109,home,mask_home,bob,drop_everything,rejected,-0.7334,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2932,109,home,mask_home,carol,joke_deflect,tolerated,-0.6188,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2933,109,home,mask_home,dave,joke_deflect,accepted,1.6622,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2934,109,home,mask_home,bob,pair_up,rejected,-0.6006,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,-0.000000,0.000000,0.000000
2935,109,conference,mask_conference,carol,pair_up,accepted,2.6353,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2936,109,conference,mask_conference,dave,drop_everything,rejected,-3.3424,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2937,109,conference,mask_conference,bob,drop_everything,rejected,-1.1001,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2938,109,conference,mask_conference,carol,help_after_task,tolerated,0.1012,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2939,109,conference,mask_conference,dave,quick_tip,accepted,1.8856,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2940,109,conference,mask_conference,bob,drop_everything,rejected,-1.1001,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2941,109,conference,mask_conference,carol,joke_deflect,tolerated,-0.0142,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2942,109,conference,mask_conference,dave,pair_up,accepted,1.7296,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,0.000000,0.000000
2943,109,conference,mask_conference,bob,joke_deflect,rejected,-0.6034,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2944,110,work,mask_work,carol,teach,accepted,4.0935,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2945,110,work,mask_work,dave,teach,tolerated,1.5483,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2946,110,work,mask_work,bob,drop_everything,rejected,-0.6433,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2947,110,work,mask_work,carol,drop_everything,rejected,-0.9845,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2948,110,work,mask_work,dave,drop_everything,rejected,-0.8992,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2949,110,work,mask_work,bob,joke_deflect,rejected,-0.4393,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2950,110,work,mask_work,carol,pair_up,rejected,-0.9125,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2951,110,work,mask_work,dave,teach,tolerated,1.5483,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2952,110,work,mask_work,bob,teach,tolerated,1.9347,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2953,110,home,mask_home,carol,quick_tip,rejected,-2.6505,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2954,110,home,mask_home,dave,teach,rejected,-3.3071,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2955,110,home,mask_home,bob,teach,rejected,-0.8662,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2956,110,home,mask_home,carol,teach,rejected,-2.9621,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2957,110,home,mask_home,dave,drop_everything,tolerated,-1.3685,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2958,110,home,mask_home,bob,teach,rejected,-0.8662,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2959,110,home,mask_home,carol,joke_deflect,rejected,-2.5028,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2960,110,home,mask_home,dave,drop_everything,tolerated,-1.3685,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,-0.000000
2961,110,home,mask_home,bob,joke_deflect,rejected,-0.5056,-0.00000,0.00000,0.00000,0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
2962,110,conference,mask_conference,carol,drop_everything,rejected,-2.4440,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2963,110,conference,mask_conference,dave,joke_deflect,accepted,1.8616,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2964,110,conference,mask_conference,bob,teach,tolerated,1.4816,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2965,110,conference,mask_conference,carol,pair_up,accepted,2.6280,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2966,110,conference,mask_conference,dave,teach,tolerated,-0.9338,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,-0.000000,0.000000
2967,110,conference,mask_conference,bob,joke_deflect,tolerated,1.2880,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2968,110,conference,mask_conference,carol,joke_deflect,rejected,-1.9056,0.00000,0.00000,0.00000,0.00000,-0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2969,110,conference,mask_conference,dave,pair_up,accepted,1.7260,0.00000,-0.00000,0.00000,-0.00000,-0.00000,0.000000,-0.000000,0.000000,-0.000000,0.000000
2970,110,conference,mask_conference,bob,drop_everything,rejected,-1.1004,0.00000,0.00000,-0.00000,-0.00000,-0.00000,0.000000,0.000000,-0.000000,0.000000,0.000000
2971,111,work,mask_work,carol,drop_everything,rejected,-0.9845,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.000000,0.000000,0.000000,0.000000,0.000000
2972,111,work,mask_work,dave,joke_deflect,rejected,-0.6973,-0.00000,0.00000,-0.00000,-0.00000,0.00000,-0.000000,0.000000,0.000000,0.000000,0.000000
